,100,200,300,400,500,600,700,800,900,1000,2000,3000,4000,5000,6000,7000,8000
F1_orig,0.0002475860361475613,0.0004951107810372571,0.0012373174956693887,0.0009899764880584086,0.004200642451198418,0.005679012345679011,0.004693675889328063,0.007892465162165496,0.007155193683691092,0.007155193683691092,0.07139446036294174,0.28039173940813283,0.6660611065235342,0.896584699453552,0.9797903246179108,0.9958351463914963,0.9998142529874312
F1_train,0.8989603859482231,0.8966269165247018,0.9000679809653297,0.921238819917234,0.9406751884627991,0.9394476152988257,0.9443210037903543,0.9555153239363765,0.9606228284648051,0.9614247138999614,0.9847913524384112,0.9889215747637228,0.9920129789092724,0.9972065305108946,0.9995664829380071,0.9996903833054678,1.0
F1_test,0.9034090909090909,0.8958214081282199,0.9054245952854303,0.9230338650993563,0.9299221357063403,0.9402368493527954,0.9491803278688525,0.9531845400108873,0.9672395273899033,0.9650161463939719,0.9897557131599685,0.9910807974816369,0.9939837823698666,0.9963465553235907,0.9994797086368367,0.999739921976593,1.0
