,100,200,300,400,500,600,700,800,900,1000,2000,3000,4000,5000,6000,7000,8000
F1_orig,0.0007425742574257427,0.0007425742574257427,0.0004951107810372571,0.002473104983306541,0.005432769477713298,0.003954034350673421,0.00740101147156778,0.004693675889328063,0.012060054147181885,0.01425937307928703,0.06862745098039216,0.28349803421528,0.6515859766277129,0.9138707725408458,0.9786292362164897,0.9972687771570453,0.999752321981424
F1_train,0.8796947178148222,0.8762186512472265,0.9013506355932204,0.9087775125961284,0.9005235602094243,0.9192777482740307,0.9230156623307673,0.9371923607009254,0.9457697822969625,0.9427301255230126,0.974934957801891,0.987844611528822,0.9928927680798005,0.9977664722670307,0.9990085512455075,0.9998761763249132,1.0
F1_test,0.8729312762973351,0.870829769033362,0.8947221446523318,0.9011173184357542,0.8992379339542761,0.9216717409355106,0.9310440321240653,0.9383599339570722,0.9560737527114966,0.9509536784741144,0.9757656458055926,0.9892247043363995,0.9955601984852441,0.9979155810317873,1.0,1.0,1.0
