,100,200,300,400,500,600,700,800,900,1000,2000,3000,4000,5000,6000,7000,8000
F1_orig,0.0,0.0002475860361475613,0.0,0.0002475860361475613,0.0,0.0014845973029815663,0.0012373174956693887,0.0009899764880584086,0.002473104983306541,0.007892465162165496,0.03598784194528876,0.12250116225011623,0.6470686767169179,0.9361169652265543,0.9880363294707172,0.998636250929829,0.9999380996595482
F1_train,0.865332472562944,0.8988959518233522,0.9155107187894073,0.9280985169491527,0.94609375,0.9225234827792953,0.9536192509217932,0.9595621377978107,0.9500909799844034,0.9511134194637408,0.9836436839456467,0.9965840631016707,0.9972691161866931,0.9998761916553176,0.9998761916553176,0.9998761916553176,0.9999380996595482
F1_test,0.8583690987124464,0.889763779527559,0.9123783031988874,0.9304783092324805,0.9466230936819171,0.9245810055865922,0.950381679389313,0.9560260586319218,0.9506139154160983,0.9557426011403747,0.9814618644067797,0.9963465553235907,0.9976544175136826,1.0,1.0,1.0,1.0
